1622520317106,POST,43,200
1622520317103,POST,46,200
1622520317114,POST,37,200
1622520317115,POST,36,200
1622520317109,POST,42,200
1622520317114,POST,37,200
1622520317124,POST,29,200
1622520317127,POST,31,200
1622520317126,POST,32,200
1622520317126,POST,39,200
1622520317128,POST,37,200
1622520317129,POST,36,200
1622520317134,POST,33,200
1622520317136,POST,33,200
1622520317135,POST,37,200
1622520317137,POST,36,200
1622520317135,POST,38,200
1622520317137,POST,36,200
1622520317139,POST,37,200
1622520317139,POST,38,200
1622520317140,POST,37,200
1622520317146,POST,32,200
1622520317149,POST,29,200
1622520317145,POST,33,200
1622520317143,POST,35,200
1622520317137,POST,41,200
1622520317151,POST,27,200
1622520317149,POST,29,200
1622520317148,POST,31,200
1622520317147,POST,32,200
1622520317151,POST,28,200
1622520317151,POST,28,200
1622520317138,POST,41,200
1622520317143,POST,39,200
1622520317144,POST,38,200
1622520317148,POST,35,200
1622520317153,POST,30,200
1622520317151,POST,32,200
1622520317148,POST,36,200
1622520317158,POST,30,200
1622520317158,POST,34,200
1622520317167,POST,27,200
1622520317166,POST,28,200
1622520317166,POST,30,200
1622520317169,POST,30,200
1622520317165,POST,34,200
1622520317177,POST,26,200
1622520317178,POST,25,200
1622520317178,POST,26,200
1622520317178,POST,26,200
1622520317176,POST,28,200
1622520317178,POST,26,200
1622520317177,POST,27,200
1622520317179,POST,25,200
1622520317178,POST,27,200
1622520317178,POST,27,200
1622520317173,POST,35,200
1622520317172,POST,36,200
1622520317173,POST,36,200
1622520317178,POST,32,200
1622520317173,POST,37,200
1622520317183,POST,28,200
1622520317180,POST,31,200
1622520317179,POST,33,200
1622520317179,POST,33,200
1622520317182,POST,32,200
1622520317182,POST,32,200
1622520317183,POST,31,200
1622520317183,POST,31,200
1622520317179,POST,37,200
1622520317188,POST,31,200
1622520317192,POST,27,200
1622520317194,POST,25,200
1622520317194,POST,25,200
1622520317184,POST,36,200
1622520317196,POST,28,200
1622520317199,POST,29,200
1622520317199,POST,32,200
1622520317204,POST,31,200
1622520317203,POST,32,200
1622520317204,POST,31,200
1622520317203,POST,32,200
1622520317205,POST,31,200
1622520317204,POST,32,200
1622520317204,POST,32,200
1622520317204,POST,32,200
1622520317205,POST,32,200
1622520317205,POST,33,200
1622520317211,POST,30,200
1622520317208,POST,33,200
1622520317212,POST,29,200
1622520317213,POST,29,200
1622520317211,POST,31,200
1622520317209,POST,36,200
1622520317208,POST,37,200
1622520317210,POST,36,200
1622520317214,POST,32,200
1622520317214,POST,33,200
1622520317214,POST,33,200
1622520317219,POST,28,200
1622520317210,POST,38,200
1622520317219,POST,29,200
1622520317219,POST,30,200
1622520317214,POST,35,200
1622520317219,POST,30,200
1622520317216,POST,36,200
1622520317220,POST,32,200
1622520317224,POST,28,200
1622520317231,POST,25,200
1622520317228,POST,31,200
1622520317235,POST,30,200
1622520317235,POST,30,200
1622520317235,POST,30,200
1622520317235,POST,31,200
1622520317236,POST,30,200
1622520317236,POST,30,200
1622520317236,POST,30,200
1622520317236,POST,30,200
1622520317238,POST,28,200
1622520317237,POST,30,200
1622520317241,POST,30,200
1622520317241,POST,30,200
1622520317242,POST,29,200
1622520317242,POST,31,200
1622520317245,POST,31,200
1622520317245,POST,31,200
1622520317241,POST,35,200
1622520317248,POST,29,200
1622520317247,POST,30,200
1622520317248,POST,29,200
1622520317249,POST,29,200
1622520317247,POST,34,200
1622520317246,POST,35,200
1622520317246,POST,36,200
1622520317249,POST,34,200
1622520317247,POST,36,200
1622520317249,POST,34,200
1622520317256,POST,29,200
1622520317252,POST,33,200
1622520317252,POST,37,200
1622520317252,POST,38,200
1622520317265,POST,27,200
1622520317259,POST,33,200
1622520317265,POST,28,200
1622520317265,POST,28,200
1622520317266,POST,27,200
1622520317266,POST,27,200
1622520317266,POST,28,200
1622520317267,POST,27,200
1622520317266,POST,28,200
1622520317266,POST,29,200
1622520317266,POST,29,200
1622520317271,POST,27,200
1622520317271,POST,27,200
1622520317271,POST,27,200
1622520317277,POST,26,200
1622520317277,POST,26,200
1622520317277,POST,26,200
1622520317278,POST,25,200
1622520317273,POST,30,200
1622520317276,POST,31,200
1622520317276,POST,31,200
1622520317276,POST,33,200
1622520317282,POST,31,200
1622520317281,POST,32,200
1622520317282,POST,32,200
1622520317285,POST,29,200
1622520317283,POST,31,200
1622520317283,POST,31,200
1622520317285,POST,29,200
1622520317283,POST,32,200
1622520317292,POST,26,200
1622520317289,POST,34,200
1622520317293,POST,30,200
1622520317295,POST,28,200
1622520317293,POST,30,200
1622520317295,POST,29,200
1622520317294,POST,30,200
1622520317290,POST,34,200
1622520317293,POST,31,200
1622520317294,POST,30,200
1622520317294,POST,31,200
1622520317293,POST,32,200
1622520317292,POST,36,200
1622520317298,POST,33,200
1622520317298,POST,33,200
1622520317303,POST,28,200
1622520317303,POST,28,200
1622520317298,POST,33,200
1622520317303,POST,29,200
1622520317303,POST,30,200
1622520317303,POST,30,200
1622520317307,POST,34,200
1622520317307,POST,34,200
1622520317309,POST,33,200
1622520317314,POST,30,200
1622520317314,POST,30,200
1622520317313,POST,32,200
1622520317313,POST,32,200
1622520317318,POST,27,200
1622520317315,POST,32,200
1622520317314,POST,33,200
1622520317314,POST,33,200
1622520317314,POST,33,200
1622520317323,POST,27,200
1622520317323,POST,27,200
1622520317323,POST,27,200
1622520317325,POST,27,200
1622520317324,POST,28,200
1622520317325,POST,27,200
1622520317324,POST,28,200
1622520317324,POST,29,200
1622520317325,POST,31,200
1622520317324,POST,33,200
1622520317323,POST,34,200
1622520317331,POST,30,200
1622520317331,POST,30,200
1622520317328,POST,33,200
1622520317333,POST,29,200
1622520317333,POST,29,200
1622520317332,POST,30,200
1622520317331,POST,31,200
1622520317332,POST,30,200
1622520317341,POST,26,200
1622520317331,POST,40,200
1622520317341,POST,30,200
1622520317344,POST,30,200
1622520317344,POST,30,200
1622520317345,POST,31,200
1622520317350,POST,26,200
1622520317342,POST,35,200
1622520317350,POST,28,200
1622520317352,POST,26,200
1622520317350,POST,28,200
1622520317345,POST,36,200
1622520317347,POST,35,200
1622520317347,POST,35,200
1622520317347,POST,35,200
1622520317352,POST,30,200
1622520317345,POST,37,200
1622520317347,POST,36,200
1622520317357,POST,26,200
1622520317353,POST,31,200
1622520317352,POST,32,200
1622520317352,POST,32,200
1622520317362,POST,26,200
1622520317361,POST,27,200
1622520317362,POST,26,200
1622520317357,POST,31,200
1622520317361,POST,27,200
1622520317362,POST,26,200
1622520317362,POST,26,200
1622520317357,POST,32,200
1622520317362,POST,27,200
1622520317361,POST,31,200
1622520317367,POST,25,200
1622520317371,POST,30,200
1622520317371,POST,30,200
1622520317374,POST,29,200
